Year,Company,sentiment_score_positive,sentiment_score_negative,sentiment_score_polarity,sentiment_score_subjectivity,similarity_score,nlp_result,Yearly_Return,DJIA_Return_Previous_Year,Sector
2019,JPM,1.0,0.0,0.999999000001,0.0312499990234375,0.9434359747449962,0,0.4475112474748102,-0.0602863454475973,Financials
2019,KO,366.0,464.0,-0.1180722890143707,0.0599407813923636,0.9970301941633086,0,0.2167873797493014,-0.0602863454475973,Consumer Staples
2019,MCD,213.0,91.0,0.4013157881535665,0.0486477836375983,0.9945108871023078,0,0.1494897216163131,-0.0602863454475973,Consumer Discretionary
2019,MMM,238.0,292.0,-0.1018867922605909,0.0504185692493894,0.9958159484551804,0,-0.0449632771680967,-0.0602863454475973,Industrials
2019,MRK,334.0,466.0,-0.16499999979375,0.0654503804249815,0.9713510257568878,0,0.2359780962810089,-0.0602863454475973,Health Care
2019,MSFT,92.0,119.0,-0.1279620847016015,0.0410985586207443,0.9974614840390548,0,0.5825923694353916,-0.0602863454475973,Information Technology
2019,NKE,108.0,162.0,-0.1999999992592592,0.0417181705745182,0.9278629567448652,0,0.382432646601492,-0.0602863454475973,Consumer Discretionary
2019,NVDA,70.0,113.0,-0.2349726763116247,0.0504966887277878,0.9873864048768464,0,0.7340990237327414,-0.0602863454475973,Information Technology
2019,PG,228.0,264.0,-0.073170731558596,0.055027401850461,0.97799744929485,0,0.4067994459812118,-0.0602863454475973,Consumer Staples
2019,SHW,1.0,0.0,0.999999000001,0.0370370356652949,0.9676044049321668,0,0.5016686762612543,-0.0602863454475973,Materials
2019,TRV,298.0,1638.0,-0.6921487599730636,0.0988663057859837,0.7300717928993066,0,0.1937693659572352,-0.0602863454475973,Financials
2019,UNH,92.0,102.0,-0.0515463914868742,0.0529765155507983,0.9974700377842696,0,0.2277781091650184,-0.0602863454475973,Health Care
2019,V,94.0,175.0,-0.3011152405163002,0.0533942040386275,0.9690643054128896,0,0.4227031800531513,-0.0602863454475973,Financials
2019,VZ,1.0,0.0,0.999999000001,0.0333333322222222,0.9612492535896064,0,0.1424286944251287,-0.0602863454475973,Communication Services
2019,WMT,115.0,144.0,-0.1119691115367988,0.0503499222297142,0.9869023499743164,0,0.2989804173250854,-0.0602863454475973,Consumer Staples
2020,AAPL,41.0,89.0,-0.3692307663905326,0.0525677314789455,0.8278261928349261,0,0.7823990511846395,0.222399802564569,Information Technology
2020,AMGN,89.0,135.0,-0.2053571419403699,0.0461000205708787,0.9880486486349936,0,-0.0159303370259897,0.222399802564569,Health Care
2020,AMZN,99.0,93.0,0.0312499998372395,0.0506195623383549,0.9753920251684282,0,0.7159709483183183,0.222399802564569,Consumer Discretionary
2020,AXP,285.0,435.0,-0.2083333330439815,0.0629480678385252,0.763336843920944,0,-0.0254793323644576,0.222399802564569,Financials
2020,BA,151.0,371.0,-0.4214559378899311,0.0737184013453299,0.9903193965488012,0,-0.3539733809311977,0.222399802564569,Industrials
2020,CAT,397.0,407.0,-0.0124378109298037,0.0755639097673342,0.9977698487639036,0,0.2456205388595036,0.222399802564569,Industrials
2020,CRM,135.0,120.0,0.0588235291810842,0.0558475689759422,0.9724166421589716,0,0.3325947549726318,0.222399802564569,Information Technology
2020,CSCO,73.0,240.0,-0.5335463241739734,0.059090050961093,0.989725572261608,0,-0.0510097067706305,0.222399802564569,Information Technology
2020,CVX,0.0,0.0,0.0,0.0,1.0000000000000004,0,-0.2651310768501314,0.222399802564569,Energy
2020,DIS,130.0,349.0,-0.4572025042647129,0.0620064724838826,0.8244848712365772,0,0.2225369703049307,0.222399802564569,Communication Services
2020,GS,425.0,796.0,-0.303849303600451,0.0569655687199325,0.9752905681961777,0,0.1525320282519451,0.222399802564569,Financials
2020,HD,43.0,66.0,-0.2110091723760626,0.0482728077731298,0.9337649256011888,0,0.2377620160787414,0.222399802564569,Consumer Discretionary
2020,HON,117.0,147.0,-0.1136363632059228,0.0619863817652062,0.8370710412706571,0,0.2039480295986477,0.222399802564569,Industrials
2020,IBM,0.0,0.0,0.0,0.0,0.7816654602712151,0,-0.0216981312863489,0.222399802564569,Information Technology
2020,JNJ,112.0,201.0,-0.284345047014872,0.0633346823020366,0.9859057079396748,0,0.1074779475328526,0.222399802564569,Health Care
2020,JPM,1.0,0.0,0.999999000001,0.0312499990234375,0.9830367812705594,0,-0.0666630616521543,0.222399802564569,Financials
2020,KO,363.0,397.0,-0.0447368420463988,0.0625617385526373,0.9782359279068424,0,0.0313995772394741,0.222399802564569,Consumer Staples
2020,MCD,497.0,597.0,-0.0914076781614189,0.0653563534222261,0.9740766582888348,0,0.0953414099949996,0.222399802564569,Consumer Discretionary
2020,MMM,217.0,361.0,-0.2491349476658565,0.0567055822567737,0.2850903480282369,0,0.0072130968454011,0.222399802564569,Industrials
2020,MRK,291.0,395.0,-0.1516034983212777,0.0609994664715454,0.97049737656901,0,-0.0830373681520676,0.222399802564569,Health Care
2020,MSFT,103.0,107.0,-0.0190476189569161,0.0388529139613593,0.9944053380349612,0,0.3994289121295564,0.222399802564569,Information Technology
2020,NKE,141.0,287.0,-0.3411214945300899,0.055019925433215,0.9606810445294728,0,0.3974380543664233,0.222399802564569,Consumer Discretionary
2020,NVDA,61.0,74.0,-0.0962962955829904,0.0512139605268535,0.9685274113157604,0,1.1802413200142985,0.222399802564569,Information Technology
